optimization_step,episode,loss
217,6,0.014755478128790855
218,6,0.005880686454474926
219,6,0.017682652920484543
220,6,0.029972435906529427
221,6,0.015612873248755932
222,6,0.00669181440025568
223,6,0.02010316587984562
224,6,0.015721162781119347
225,6,0.012443996965885162
226,6,0.009684775955975056
227,6,0.004615555517375469
228,6,0.018156731501221657
229,6,0.014925826340913773
230,6,0.020529408007860184
231,6,0.026290932670235634
232,6,0.008701658807694912
233,6,0.013708272948861122
234,6,0.009609797038137913
235,6,0.02845882624387741
236,6,0.012317176908254623
237,6,0.023213030770421028
238,6,0.01442593615502119
239,6,0.00961304735392332
240,6,0.010174078866839409
241,6,0.014260554686188698
242,6,0.014829014427959919
243,6,0.009198763407766819
244,6,0.021526992321014404
245,6,0.006292564794421196
246,6,0.0068868352100253105
247,6,0.023045819252729416
248,6,0.008504806086421013
249,6,0.014010901562869549
250,6,0.006387237925082445
251,6,0.30644938349723816
252,6,0.15406596660614014
253,6,0.09839461743831635
254,6,0.0757095068693161
255,6,0.043781477957963943
256,6,0.0701228603720665
257,6,0.24051274359226227
258,6,0.08374744653701782
259,6,0.06705710291862488
260,6,0.2742655873298645
261,6,0.23194986581802368
262,6,0.07857277244329453
263,6,0.06338218599557877
264,6,0.045862436294555664
265,6,0.056055180728435516
266,6,0.04817011579871178
267,6,0.0353027805685997
268,6,0.05016614496707916
269,6,0.04560910165309906
270,6,0.069881372153759
271,6,0.029807724058628082
272,6,0.03222648799419403
273,6,0.02434532344341278
274,6,0.043575964868068695
275,6,0.02940402366220951
276,6,0.0293299350887537
277,6,0.02091793343424797
278,7,0.04615652933716774
279,7,0.033365894109010696
280,7,0.03231850638985634
281,7,0.042927149683237076
282,7,0.05210107937455177
283,7,0.051513489335775375
284,7,0.03126266598701477
285,7,0.03900819271802902
286,7,0.021777348592877388
287,7,0.04698000103235245
288,7,0.031187886372208595
289,7,0.03670794889330864
290,7,0.026010965928435326
291,7,0.049515463411808014
292,7,0.031376615166664124
293,7,0.025119449943304062
294,7,0.03646783158183098
295,7,0.2119850367307663
296,7,0.026381300762295723
297,7,0.03240370750427246
298,7,0.18121829628944397
299,7,0.033502575010061264
300,7,0.0442013181746006
301,7,0.022339995950460434
302,7,0.02520735003054142
303,7,0.1934688538312912
304,7,0.020433487370610237
305,7,0.015458302572369576
306,7,0.01483818981796503
307,7,0.019545389339327812
308,7,0.029850807040929794
309,7,0.037177924066782
310,7,0.17614485323429108
311,7,0.016930244863033295
312,7,0.023332417011260986
313,7,0.015034284442663193
314,7,0.02074175514280796
315,7,0.012969626113772392
316,7,0.02557133138179779
317,7,0.0263858363032341
318,7,0.042672306299209595
319,7,0.013566474430263042
320,7,0.024909410625696182
321,7,0.025925947353243828
322,7,0.023953914642333984
323,7,0.1695576161146164
324,7,0.03322024643421173
325,7,0.023817939683794975
326,7,0.024724042043089867
327,7,0.041995346546173096
328,7,0.006539184600114822
329,7,0.021379582583904266
330,7,0.023463211953639984
331,7,0.01937830075621605
332,7,0.01736048236489296
333,7,0.02329457551240921
334,7,0.18023546040058136
335,7,0.016666673123836517
336,7,0.019983459264039993
337,7,0.04916366562247276
338,7,0.03646574914455414
339,7,0.16567102074623108
340,7,0.01951548270881176
341,7,0.01456379983574152
342,7,0.18501996994018555
343,7,0.01879504695534706
344,7,0.030623815953731537
345,7,0.021001189947128296
346,7,0.022471655160188675
347,7,0.17015446722507477
348,7,0.010250703431665897
349,7,0.02557741105556488
350,7,0.006468052044510841
351,7,0.03402969613671303
352,7,0.0246948953717947
353,7,0.18244041502475739
354,7,0.165679469704628
355,7,0.03404735028743744
356,7,0.016079040244221687
357,7,0.18111589550971985
358,7,0.01760445535182953
359,7,0.029252080246806145
360,7,0.03538745641708374
361,7,0.018056780099868774
362,7,0.03216400742530823
363,7,0.015225179493427277
364,7,0.033175431191921234
365,7,0.01278294064104557
366,7,0.01986631192266941
367,7,0.01201084814965725
368,7,0.01916128769516945
369,7,0.025307953357696533
370,7,0.009116523899137974
371,7,0.00838636513799429
372,7,0.18690386414527893
373,7,0.1864374279975891
374,7,0.021636473014950752
375,7,0.021962065249681473
376,7,0.015988538041710854
377,7,0.01721367985010147
378,7,0.017911776900291443
379,7,0.018791168928146362
380,7,0.025925787165760994
381,7,0.027531839907169342
382,7,0.014073021709918976
383,7,0.011917753145098686
384,7,0.15634439885616302
385,7,0.03400449827313423
386,7,0.015080355107784271
387,7,0.024508828297257423
388,7,0.010707629844546318
389,7,0.16620206832885742
390,7,0.16511820256710052
391,7,0.1616418957710266
392,7,0.17309224605560303
393,7,0.007420739624649286
394,7,0.01906510256230831
395,7,0.025518108159303665
396,7,0.1669134497642517
397,7,0.019933877512812614
398,7,0.31373780965805054
399,7,0.16719314455986023
400,7,0.02507973276078701
401,7,0.017710275948047638
402,7,0.015943091362714767
403,7,0.01364204753190279
404,7,0.015784207731485367
405,7,0.006536904256790876
406,7,0.03010486252605915
407,7,0.010679885745048523
408,7,0.02821468375623226
409,7,0.018866682425141335
410,7,0.20535294711589813
411,7,0.014833991415798664
412,7,0.010427438654005527
413,7,0.01671372540295124
414,7,0.014742850326001644
415,7,0.024010948836803436
416,7,0.15647955238819122
417,7,0.02274516224861145
418,7,0.02458953484892845
419,7,0.009252086281776428
420,7,0.026813089847564697
421,7,0.031904369592666626
422,7,0.01147887110710144
423,7,0.01656518317759037
424,7,0.16272272169589996
425,7,0.020951950922608376
426,7,0.008765708655118942
427,7,0.023741301149129868
428,8,0.016224566847085953
429,8,0.013471814803779125
430,8,0.030121250078082085
431,8,0.007324256002902985
432,8,0.006735140457749367
433,8,0.17081615328788757
434,8,0.17549468576908112
435,8,0.011462630704045296
436,8,0.01986701786518097
437,8,0.033232953399419785
438,8,0.021395407617092133
439,8,0.017667608335614204
440,8,0.01869925856590271
441,8,0.018583521246910095
442,8,0.010768075473606586
443,8,0.16515713930130005
444,8,0.009325678460299969
445,8,0.017302703112363815
446,8,0.16506284475326538
447,8,0.015490707010030746
448,8,0.0072485413402318954
449,8,0.011086175218224525
450,8,0.16053752601146698
451,8,0.01457599550485611
452,8,0.17414923012256622
453,8,0.022470831871032715
454,8,0.011892419308423996
455,8,0.1742590218782425
456,8,0.02514834702014923
457,8,0.022227570414543152
458,8,0.01152835600078106
459,8,0.020417355000972748
460,8,0.0049496786668896675
461,8,0.15419042110443115
462,8,0.01447114534676075
463,8,0.012970654293894768
464,8,0.020352663472294807
465,8,0.019190659746527672
466,8,0.01476166769862175
467,8,0.01982196420431137
468,8,0.01634005270898342
469,8,0.027308430522680283
470,8,0.016161728650331497
471,8,0.011913220398128033
472,8,0.015224791131913662
473,8,0.012855267152190208
474,8,0.021541791036725044
475,8,0.023692661896348
476,8,0.032220855355262756
477,8,0.02499150112271309
478,8,0.011843707412481308
479,8,0.015288989059627056
480,8,0.009697096422314644
481,8,0.023259438574314117
482,8,0.017524966970086098
483,8,0.013545460999011993
484,8,0.02198614925146103
485,8,0.008822556585073471
486,8,0.02556135505437851
487,8,0.02468244358897209
488,8,0.018005579710006714
489,8,0.010201969183981419
490,8,0.012633507139980793
491,8,0.018523557111620903
492,8,0.0210645142942667
493,8,0.007502061314880848
494,8,0.011477693915367126
495,8,0.018781986087560654
496,8,0.175174281001091
497,8,0.014146731235086918
498,8,0.00686140451580286
499,8,0.014605598524212837
500,8,0.018257837742567062
501,8,0.11339493095874786
502,8,0.11793366074562073
503,8,0.1272391378879547
504,8,0.09272132068872452
505,8,0.08392595499753952
506,8,0.06106781214475632
507,8,0.09761449694633484
508,8,0.025684896856546402
509,8,0.07124615460634232
510,8,0.05012291669845581
511,8,0.04845109209418297
512,8,0.06514550000429153
513,8,0.03932667896151543
514,8,0.053231168538331985
515,8,0.17796769738197327
516,8,0.05629333108663559
517,8,0.0265914648771286
518,8,0.041802529245615005
519,8,0.040294211357831955
520,8,0.04365695267915726
521,8,0.036773260682821274
522,8,0.02689841017127037
523,8,0.023949412629008293
524,8,0.0349716991186142
525,8,0.03560199961066246
526,8,0.021301856264472008
527,8,0.05612276494503021
528,8,0.03980262577533722
529,8,0.1762823611497879
530,8,0.025994835421442986
531,8,0.022952739149332047
532,8,0.04140665382146835
533,8,0.02117982879281044
534,8,0.02909928746521473
535,8,0.013290667906403542
536,8,0.021333269774913788
537,8,0.013971998356282711
538,8,0.022473223507404327
539,8,0.03906821459531784
540,8,0.02566930279135704
541,8,0.01053951308131218
542,8,0.15999285876750946
543,8,0.026259230449795723
544,8,0.025539370253682137
545,8,0.03272848203778267
546,8,0.013699439354240894
547,8,0.02530333586037159
548,8,0.012158750556409359
549,8,0.006769067142158747
550,8,0.04373680800199509
551,8,0.031540896743535995
552,8,0.030156893655657768
553,8,0.019226931035518646
554,8,0.01941755600273609
555,8,0.04109090566635132
556,8,0.014283522963523865
557,8,0.03443664312362671
558,8,0.016529450193047523
559,8,0.16113728284835815
560,8,0.024045191705226898
561,8,0.17059724032878876
562,8,0.02054235339164734
563,8,0.1762101948261261
564,8,0.025446001440286636
565,8,0.02896052785217762
566,8,0.009592427872121334
567,8,0.008630519732832909
568,8,0.029256392270326614
569,8,0.020017927512526512
570,8,0.01806965284049511
571,8,0.015980593860149384
572,8,0.02567877620458603
573,8,0.020207295194268227
574,8,0.011608296073973179
575,8,0.03218865394592285
576,8,0.010455411858856678
577,8,0.016239875927567482
578,9,0.020843833684921265
579,9,0.01326311007142067
580,9,0.013115113601088524
581,9,0.01822284609079361
582,9,0.02116004191339016
583,9,0.016565600410103798
584,9,0.01405592542141676
585,9,0.16586489975452423
586,9,0.00841394905000925
587,9,0.15779690444469452
588,9,0.011182155460119247
589,9,0.02738756313920021
590,9,0.02305586263537407
591,9,0.01805739291012287
592,9,0.3063870072364807
593,9,0.006866571493446827
594,9,0.009285851381719112
595,9,0.013961336575448513
596,9,0.010882513597607613
597,9,0.017929792404174805
598,9,0.028649084270000458
599,9,0.024438856169581413
600,9,0.02359313890337944
601,9,0.008323488757014275
602,9,0.16908955574035645
603,9,0.016896776854991913
604,9,0.010642758570611477
605,9,0.018474068492650986
606,9,0.017516104504466057
607,9,0.15548980236053467
608,9,0.036643631756305695
609,9,0.011121173389256
610,9,0.018986735492944717
611,9,0.015044521540403366
612,9,0.007987911812961102
613,9,0.014108862727880478
614,9,0.005933274514973164
615,9,0.15087546408176422
616,9,0.1544753462076187
617,9,0.013179339468479156
618,9,0.01857851631939411
619,9,0.011235074140131474
620,9,0.010222364217042923
621,9,0.15445221960544586
622,9,0.011119425296783447
623,9,0.010220547206699848
624,9,0.15089592337608337
625,9,0.015156712383031845
626,9,0.015062253922224045
627,9,0.026029836386442184
628,9,0.025824034586548805
629,9,0.01713898405432701
630,9,0.013291553594172001
631,9,0.02252843789756298
632,9,0.015399412252008915
633,9,0.011217734776437283
634,9,0.009801797568798065
635,9,0.03018854558467865
636,9,0.14431427419185638
637,9,0.01098010502755642
638,9,0.02586405724287033
639,9,0.013640922494232655
640,9,0.15693561732769012
641,9,0.016866710036993027
642,9,0.028265109285712242
643,9,0.01334321778267622
644,9,0.15086321532726288
645,9,0.015255393460392952
646,9,0.009272259660065174
647,9,0.009308157488703728
648,9,0.01389019750058651
649,9,0.009587766602635384
650,9,0.16572535037994385
651,9,0.014530450105667114
652,9,0.006265671458095312
653,9,0.01702604442834854
654,9,0.015725450590252876
655,9,0.020288530737161636
656,9,0.014929892495274544
657,9,0.026605410501360893
658,9,0.024780288338661194
659,9,0.011699678376317024
660,9,0.015024744905531406
661,10,0.006048454903066158
662,10,0.01974998414516449
663,10,0.01828678883612156
664,10,0.02133619785308838
665,10,0.018304703757166862
666,10,0.03560134395956993
667,10,0.020497487857937813
668,10,0.02743254043161869
669,10,0.01998775824904442
670,10,0.03106039948761463
671,10,0.005150636658072472
672,10,0.1598907709121704
673,10,0.009154221042990685
674,10,0.02320804074406624
675,10,0.014113540761172771
676,10,0.17431089282035828
677,10,0.018765702843666077
678,10,0.015402048826217651
679,10,0.13725179433822632
680,10,0.016232196241617203
681,10,0.010963009670376778
682,10,0.02260732464492321
683,10,0.017751967534422874
684,10,0.012751869857311249
685,10,0.018030768260359764
686,10,0.024989504367113113
687,10,0.015175540000200272
688,10,0.15562602877616882
689,10,0.010009074583649635
690,10,0.022080576047301292
691,10,0.020654333755373955
692,10,0.15451547503471375
693,10,0.15132856369018555
694,10,0.01844414696097374
695,10,0.019713614135980606
696,10,0.0193789079785347
697,10,0.019838085398077965
698,10,0.010362652130424976
699,10,0.01839361898601055
700,10,0.014820778742432594
701,10,0.020323997363448143
702,10,0.013756074011325836
703,10,0.019165880978107452
704,10,0.010806143283843994
705,10,0.018522106111049652
706,10,0.005364519543945789
707,10,0.013805725611746311
708,10,0.017463471740484238
709,10,0.017278630286455154
710,10,0.006655517965555191
711,10,0.01587420515716076
712,10,0.012522963806986809
713,10,0.0050134980119764805
714,10,0.012568033300340176
715,10,0.011271169409155846
716,10,0.01743960753083229
717,10,0.021035993471741676
718,10,0.017749257385730743
719,10,0.015732428058981895
720,10,0.009036306291818619
721,10,0.016572579741477966
722,10,0.00826606247574091
723,10,0.019863232970237732
724,10,0.01068134419620037
725,10,0.015403933823108673
726,10,0.008711984381079674
727,10,0.015901461243629456
728,10,0.015592901036143303
729,10,0.15040266513824463
730,10,0.011960193514823914
731,10,0.11787325888872147
732,10,0.02234615385532379
733,10,0.010835866443812847
734,10,0.01161771547049284
735,10,0.1610236018896103
736,10,0.009884539060294628
737,10,0.014754971489310265
738,10,0.01448898110538721
739,10,0.01381792314350605
740,10,0.025560980662703514
741,10,0.14751552045345306
742,10,0.010414582677185535
743,10,0.016050688922405243
744,10,0.01259593851864338
745,10,0.015225911512970924
746,10,0.011761318892240524
747,10,0.15862436592578888
748,10,0.01701100915670395
749,10,0.11735550314188004
750,10,0.011564455926418304
751,10,0.10732963681221008
752,10,0.24944627285003662
753,10,0.09397199004888535
754,10,0.08447146415710449
755,10,0.05840250104665756
756,10,0.062385156750679016
757,10,0.05954473465681076
758,10,0.06435523182153702
759,10,0.033691197633743286
760,10,0.06182108819484711
761,10,0.036979082971811295
762,10,0.039595674723386765
763,10,0.16584569215774536
764,10,0.03817888721823692
765,10,0.04399201273918152
766,10,0.14054341614246368
767,10,0.02917051501572132
768,10,0.06464333087205887
769,10,0.034252479672431946
770,10,0.028412161394953728
771,10,0.022193003445863724
772,10,0.02782171592116356
773,10,0.017062053084373474
774,10,0.021651001647114754
775,10,0.02421882003545761
776,10,0.03782707452774048
777,10,0.1986009180545807
778,10,0.03020590730011463
779,10,0.01697857305407524
780,10,0.022364865988492966
781,10,0.026615293696522713
782,10,0.034054625779390335
783,10,0.02173253521323204
784,10,0.05368775874376297
785,10,0.15025615692138672
786,10,0.1281595230102539
787,10,0.028166595846414566
788,10,0.1667356938123703
789,10,0.021659430116415024
790,10,0.01082123164087534
791,10,0.014965171925723553
792,10,0.02161678671836853
793,10,0.018026277422904968
794,10,0.03181130439043045
795,10,0.014486584812402725
796,10,0.01247176993638277
797,10,0.017184048891067505
798,10,0.15050190687179565
799,10,0.015382340177893639
800,10,0.019807295873761177
801,10,0.020914314314723015
802,10,0.019155560061335564
803,10,0.015420583076775074
804,10,0.018013743683695793
805,10,0.03921414911746979
806,10,0.007973158732056618
807,10,0.014476614072918892
808,10,0.019971691071987152
809,10,0.0209382101893425
810,10,0.020104864612221718
811,11,0.023860253393650055
812,11,0.030248694121837616
813,11,0.009303361177444458
814,11,0.006705803330987692
815,11,0.00974492821842432
816,11,0.1155126541852951
817,11,0.021556485444307327
818,11,0.020045451819896698
819,11,0.010646309703588486
820,11,0.016146138310432434
821,11,0.022615298628807068
822,11,0.029203219339251518
823,11,0.02397298812866211
824,11,0.02835797518491745
825,11,0.011455731466412544
826,11,0.031404782086610794
827,11,0.011002201586961746
828,11,0.037794653326272964
829,11,0.11379022151231766
830,11,0.012892620638012886
831,11,0.021525532007217407
832,11,0.01144927367568016
833,11,0.011964041739702225
834,11,0.24315319955348969
835,11,0.01759510114789009
836,11,0.02132550999522209
837,11,0.01445023063570261
838,11,0.019887279719114304
839,11,0.016795381903648376
840,11,0.018752846866846085
841,11,0.013237359933555126
842,11,0.01836443692445755
843,11,0.018279679119586945
844,11,0.025773247703909874
845,11,0.019989991560578346
846,11,0.009337101131677628
847,11,0.019530359655618668
848,11,0.019496072083711624
849,11,0.011899804696440697
850,11,0.02150297723710537
851,11,0.01950177550315857
852,11,0.0177434291690588
853,11,0.01798138953745365
854,11,0.012312699109315872
855,11,0.15355223417282104
856,11,0.007754790596663952
857,11,0.018405349925160408
858,11,0.025449994951486588
859,11,0.010416081175208092
860,11,0.10965622216463089
861,11,0.02441171370446682
862,11,0.021771706640720367
863,11,0.015296664088964462
864,11,0.023811938241124153
865,11,0.02167368493974209
866,11,0.01418368611484766
867,11,0.014447902329266071
868,11,0.0124060595408082
869,11,0.0280410535633564
870,11,0.020266657695174217
871,11,0.023776059970259666
872,11,0.011770113371312618
873,11,0.02415025606751442
874,11,0.01912957988679409
875,11,0.10832248628139496
876,11,0.01764151081442833
877,11,0.017950639128684998
878,11,0.022568684071302414
879,11,0.018055662512779236
880,11,0.03178856521844864
881,11,0.012358330190181732
882,11,0.1564319133758545
883,11,0.013885809108614922
884,11,0.01820048689842224
885,11,0.018148230388760567
886,11,0.02208307757973671
887,11,0.11624015122652054
888,11,0.017095418646931648
889,11,0.10154066234827042
890,11,0.012190242297947407
891,11,0.017327308654785156
892,11,0.016225075349211693
893,11,0.01675880327820778
894,11,0.00925572868436575
895,11,0.01562829315662384
896,11,0.010444052517414093
897,11,0.015877829864621162
898,11,0.015350772067904472
899,11,0.014088709838688374
900,11,0.010360405780375004
901,11,0.015433854423463345
902,11,0.14366105198860168
903,11,0.015319653786718845
904,11,0.15252970159053802
905,11,0.013083121739327908
906,11,0.01783245988190174
907,11,0.14797118306159973
908,11,0.14595811069011688
909,11,0.015353497117757797
910,11,0.021704671904444695
911,11,0.008771359920501709
912,11,0.01763884536921978
913,11,0.013962184078991413
914,11,0.01892325095832348
915,11,0.010884751565754414
916,11,0.013080617412924767
917,11,0.016821235418319702
918,11,0.011197238229215145
919,11,0.014028245583176613
920,11,0.017726849764585495
921,11,0.011304398998618126
922,11,0.024407051503658295
923,11,0.01603260450065136
924,11,0.017451945692300797
925,11,0.014983030036091805
926,11,0.00876090582460165
927,11,0.13324235379695892
928,11,0.024142196401953697
929,11,0.01983405090868473
930,11,0.011120934970676899
931,11,0.008249195292592049
932,11,0.10403452068567276
933,11,0.008877682499587536
934,11,0.019441988319158554
935,11,0.01222848892211914
936,11,0.011609415523707867
937,11,0.019241206347942352
938,11,0.014021763578057289
939,11,0.007606833707541227
940,11,0.013150972314178944
941,11,0.014550804160535336
942,11,0.009732365608215332
943,11,0.02251387946307659
944,11,0.008314616046845913
945,11,0.01208939217031002
946,11,0.015856340527534485
947,11,0.02768203802406788
948,11,0.014788661152124405
949,11,0.01852831244468689
950,11,0.011452394537627697
951,11,0.00955360196530819
952,11,0.02425789274275303
953,11,0.026397813111543655
954,11,0.017619848251342773
955,11,0.14472612738609314
956,11,0.1388474553823471
957,11,0.14487728476524353
958,11,0.008794097229838371
959,11,0.01156969740986824
960,11,0.01676909066736698
961,12,0.014712654054164886
962,12,0.008997723460197449
963,12,0.015721017494797707
964,12,0.15515796840190887
965,12,0.018583277240395546
966,12,0.025508586317300797
967,12,0.01114236656576395
968,12,0.014199594967067242
969,12,0.14472739398479462
970,12,0.007381790317595005
971,12,0.011429047212004662
972,12,0.01737033948302269
973,12,0.009526864625513554
974,12,0.02793656475841999
975,12,0.014278223738074303
976,12,0.00933859497308731
977,12,0.021757809445261955
978,12,0.012236160226166248
979,12,0.013177553191781044
980,12,0.016945237293839455
981,12,0.0091488566249609
982,12,0.025955893099308014
983,12,0.016234461218118668
984,12,0.1608492136001587
985,12,0.013400180265307426
986,12,0.013317089527845383
987,12,0.13737323880195618
988,12,0.018947681412100792
989,12,0.0129395155236125
990,12,0.013769084587693214
991,12,0.11264944821596146
992,12,0.003462032647803426
993,12,0.022665442898869514
994,12,0.009930819272994995
995,12,0.014123409986495972
996,12,0.013863461092114449
997,12,0.009586066007614136
998,12,0.14241230487823486
999,12,0.017034407705068588
1000,12,0.01268739067018032
1001,12,0.10706457495689392
1002,12,0.07783007621765137
1003,12,0.09221848100423813
1004,12,0.07229313999414444
1005,12,0.08803112059831619
1006,12,0.057612139731645584
1007,12,0.05057628080248833
1008,12,0.04695715010166168
1009,12,0.03073633834719658
1010,12,0.03439009189605713
1011,12,0.05117145925760269
1012,12,0.07300279289484024
1013,12,0.041860535740852356
1014,12,0.04052884876728058
1015,12,0.0446753092110157
1016,12,0.023963311687111855
1017,12,0.04604613780975342
1018,12,0.04175250232219696
1019,12,0.03255360946059227
1020,12,0.1429753452539444
1021,12,0.03162072226405144
1022,12,0.013147092424333096
1023,12,0.03204483166337013
1024,12,0.025186030194163322
1025,12,0.02631508558988571
1026,12,0.030574699863791466
1027,12,0.020746612921357155
1028,12,0.14790472388267517
1029,12,0.12841103971004486
1030,12,0.1152181625366211
1031,12,0.01778508350253105
1032,12,0.03773164749145508
1033,12,0.013367120176553726
1034,12,0.1037602499127388
1035,12,0.025187870487570763
1036,12,0.020188884809613228
1037,12,0.04291677847504616
1038,12,0.02149730548262596
1039,12,0.013873605988919735
1040,12,0.01237516850233078
1041,12,0.017232127487659454
1042,12,0.018941735848784447
1043,12,0.028907105326652527
1044,12,0.011785258539021015
1045,12,0.010950831696391106
1046,12,0.0164449755102396
1047,12,0.019604291766881943
1048,12,0.03158804029226303
1049,12,0.024794023483991623
1050,12,0.01212117075920105
1051,12,0.023740099743008614
1052,12,0.017964322119951248
1053,12,0.027098679915070534
1054,12,0.022217145189642906
1055,12,0.011577066965401173
1056,12,0.011163742281496525
1057,12,0.020519858226180077
1058,12,0.02512720599770546
1059,12,0.011990232393145561
1060,12,0.011500931344926357
1061,12,0.00944150798022747
1062,12,0.01259720791131258
1063,12,0.014832091517746449
1064,12,0.014510292559862137
1065,12,0.029043111950159073
1066,12,0.007858267985284328
1067,12,0.021936897188425064
1068,12,0.10361348092556
1069,12,0.014065084978938103
