episode,cumulative_reward,success,episode_length,final_absolute_error,goal_angle,epsilon,mean_loss,terminated,truncated,elapsed_seconds
21,17.11006467603147,1,13,0.03830333336251154,0.09612699503290822,0.7391364333471014,0.07484727954635254,1,0,23.443767123999805
22,6.300321948574849,1,125,0.03953244301216585,0.7095895243846457,0.7280493868468949,0.028372941184788943,1,0,24.538555341999654
23,6.656428150273859,1,33,0.004774427527637348,-0.7241736232584464,0.7171286460441915,0.03362112125438271,1,0,24.842508557999736
24,1.961658550851272,1,60,0.015898048350130978,0.6779742046974904,0.7063717163535286,0.030364593933336438,1,0,25.35142102000009
25,1.3223530924995437,0,150,0.09781926710720962,-0.13706960015639624,0.6957761406082257,0.04568150736391544,0,1,26.420728638999663
26,14.906025554053485,1,105,0.002434733608908203,-0.025013240245493784,0.6853394984991023,0.0364805151575378,1,0,27.25332299899992
27,22.578222300997002,1,23,0.007466129153965301,0.12859580034507978,0.6750594060216157,0.051662272044821926,1,0,27.48268869200001
28,24.20827582948841,1,92,0.015992490742342103,-0.19082424765577133,0.6649335149312915,0.040576006791999804,1,0,28.358203881999998
29,10.488893531262873,1,92,0.03662703683709473,-0.3945381161003157,0.6549595122073221,0.03661680580926654,1,0,29.097187621000103
30,11.878419397212566,1,24,0.002573504112039826,0.5405387751580801,0.6451351195242122,0.03194096214914074,1,0,29.2975040299998
31,17.849517450481653,1,8,0.018007872842922962,-0.011782097138891445,0.635458092731349,0.044356951024383307,1,0,29.3672428320001
32,9.202085484936834,1,62,0.00688150690097955,0.6310052295022517,0.6259262213403788,0.06172760535452154,1,0,29.912026991999937
33,14.013229420548305,1,22,0.004137599133916758,-0.4587333095580835,0.6165373280202731,0.04509767051786184,1,0,30.105563778000032
34,13.428349940711632,1,21,0.011130818266613662,0.4901304146519927,0.607289268099969,0.03188008602176394,1,0,30.256286606999765
35,17.722437789151446,1,37,0.018932016167905408,0.4574916936679889,0.5981799290784694,0.04996402420707651,1,0,30.523098325999854
36,14.901238947501406,1,26,0.016976809206643073,-0.12981905947148475,0.5892072301422924,0.04260578142622343,1,0,30.697637029999896
37,16.400086065288633,1,97,0.028022426524753508,0.6713638198029683,0.580369121690158,0.05286466510793597,1,0,31.31346971999983
38,17.114741191407667,1,41,0.013761527309791244,0.37838613014952616,0.5716635848648056,0.05227980794521367,1,0,31.6866669850001
39,20.827753184828907,1,21,0.03739573602538958,-0.1054187342309888,0.5630886310918335,0.0630706956698781,1,0,31.838928628999838
40,10.334079888300039,1,88,0.01992361828757172,0.796222003816424,0.554642301625456,0.049112699132158676,1,0,32.482644703000005
41,10.460183384548873,1,53,0.0335479995022796,-0.2937370882383974,0.5463226671010741,0.05129139202664483,1,0,32.81780526900002
42,14.54530145889148,1,23,0.014490885126673625,0.37135718228466486,0.538127827094558,0.05147160160476747,1,0,32.98221990100001
43,0.8567033294588311,0,150,0.027090029105347968,-0.7290832140624011,0.5300559096881396,0.06251158963888884,0,1,34.23432227500007
44,16.14640224063769,1,19,0.002666571527429884,0.18473970925725403,0.5221050710428176,0.06541321563877557,1,0,34.45877556999994
45,17.21827751484816,1,12,0.011121013406560451,0.113210288664512,0.5142734949771753,0.06656493122378986,1,0,34.561274323999896
46,17.30727553739562,1,46,0.032104452804937234,-0.47000750433623967,0.5065593925525177,0.05749810337210479,1,0,34.98237897199988
47,17.40191643296275,1,11,0.017010644786918522,0.12124342689605272,0.4989610016642299,0.06624410826374184,1,0,35.06188449599995
48,16.581013671308757,1,16,0.028630733267149155,-0.20426755225080473,0.49147658663926647,0.04852048901375383,1,0,35.27384569700007
49,16.03557733274065,1,16,0.027095376941751514,-0.3470671077314631,0.48410443783967744,0.06943711789790541,1,0,35.37809628500008
50,18.911226777080447,1,33,0.03536234473893729,0.1613828738961527,0.47684287127208225,0.06745054646197593,1,0,35.59917410599974
51,8.987145291478374,1,27,0.01090234017589653,0.776784602163608,0.469690228203001,0.07177548013903477,1,0,35.81202239899994
52,11.457531194528565,1,36,0.026112706383299544,-0.4165265191180755,0.462644874779956,0.05601932211882538,1,0,36.08764853299999
53,25.715252030250845,1,25,0.004150169847121056,0.06633041182526878,0.4557052016582566,0.050546597093343734,1,0,36.33028737199993
54,15.261942954780533,1,19,0.02956597579725334,0.3666704356026038,0.4488696236333828,0.07368871285335014,1,0,36.47576151599969
55,16.564324034424498,1,45,0.025450957905532534,0.27883744915493436,0.44213657927888206,0.06208805069327354,1,0,36.83727147899981
56,13.048701058141887,1,30,0.017682277666228097,0.7098488656188722,0.43550453058969885,0.06073318365961313,1,0,37.03768285599972
57,17.83804680672474,1,8,0.006549010008320682,0.009649079277431083,0.42897196263085335,0.08015097607858479,1,0,37.083613778999734
58,17.366563700712867,1,35,0.010701056192953029,0.5359706088032143,0.42253738319139056,0.07705533233072076,1,0,37.29639005299987
59,11.470778788230382,1,26,0.003749849389984794,0.7096520089768863,0.4161993224435197,0.07433245460001323,1,0,37.47535572900006
60,11.223993357922883,1,25,0.01139764408821653,-0.5440141679931141,0.4099563326068669,0.07099705040454865,1,0,37.67026174700004
61,16.26710914224386,1,15,0.03911415261178247,-0.29970682764328405,0.4038069876177639,0.09255317846934001,1,0,37.77004193199991
62,20.68082576682791,1,43,0.005740789124300538,0.541703699791257,0.39774988280349743,0.05784643103563508,1,0,38.03695539399996
63,12.625363061751704,1,29,0.003028023522622436,0.2211125337624713,0.391783634561445,0.07382363119515879,1,0,38.225387171999955
64,9.019096782058478,1,34,0.02258497204929888,0.7718525687413371,0.3859068800430233,0.07088310249588069,1,0,38.47491930099977
65,16.53759981980547,1,15,0.0151549518125762,0.23765747104041246,0.380118276842378,0.07373023691276709,1,0,38.585495807999905
66,9.100810902519152,1,31,0.00923598124951519,0.5695901077257519,0.3744165026897423,0.05044186433717128,1,0,38.76356325100005
67,17.434349945560097,1,10,0.03830319598288618,0.0699875982684468,0.3688002551493962,0.08494389057159424,1,0,38.848876951999955
68,11.372452508774586,1,25,0.003250204617699426,0.68878849841648,0.36326825132215523,0.06859232194721698,1,0,39.04532350499994
69,13.254264055425303,1,20,0.021477251833744382,-0.5541418304762674,0.3578192275523229,0.08921462716534734,1,0,39.164870960999906
70,13.233812847267837,1,22,0.03765645098829917,-0.6136655791877514,0.35245193913903805,0.06882547570223158,1,0,39.329467346
71,11.016297391336412,1,41,0.011843667765045751,-0.6870750299511066,0.34716516005195247,0.08235457266976194,1,0,39.62241383799983
72,13.981053002551198,1,22,0.01723786234196034,0.3646212392154964,0.34195768265117316,0.06494006277485327,1,0,39.774302889999944
73,15.828783967159689,1,17,0.025038367896493274,0.3237408387020484,0.33682831741140556,0.05862517786376616,1,0,39.88935141999991
74,14.304439350590108,1,19,0.030248320514889793,-0.5242083746058235,0.3317758926502345,0.08388662730392657,1,0,40.07949936899968
75,11.520838478114456,1,25,0.00420152710741617,0.6000188161181763,0.32679925426048095,0.08923447869718075,1,0,40.26216223399979
76,12.518192763440311,1,32,0.014927894376216,0.6891034314002702,0.3218972654465737,0.05976154806558043,1,0,40.52199680300009
77,10.156029353803023,1,25,0.007774276856529649,0.7299846389993758,0.3170688064648751,0.07835171528160573,1,0,40.70169392099979
78,16.418332868721336,1,32,0.029450584814230574,0.565986494840935,0.312312774367902,0.05912135646212846,1,0,40.91988036899966
79,16.45897154775448,1,16,0.0038374156949166627,0.21250529411124486,0.30762808275238346,0.08659285097382963,1,0,41.018260504999944
80,14.098307523643598,1,23,0.0019446628457205906,0.5205641231921931,0.3030136615110977,0.08111508563160896,1,0,41.182744479999656
81,15.38154532238841,1,23,0.024138981141413662,0.2917629811970295,0.29846845658843124,0.06375034509793572,1,0,41.343301884000084
82,14.228576110198627,1,20,0.013531248179992406,0.4564049824622687,0.2939914297396048,0.06485046735033392,1,0,41.49827768399973
83,11.981703771115281,1,25,0.005013889844222796,0.5627991737613969,0.28958155829351073,0.060869905427098275,1,0,41.68220429499979
84,6.332419156935066,1,31,0.03250101668831429,-0.7901182784501452,0.2852378349191081,0.06426017160617536,1,0,41.879613565
85,14.925220798049121,1,36,0.03240078328511642,-0.7000534916266029,0.28095926739532145,0.06406832250973417,1,0,42.121481732999655
86,16.286803901239182,1,17,0.008936882357884757,0.2546868814937078,0.2767448783843916,0.06556706557817318,1,0,42.236692176999895
87,29.162896770295625,1,88,0.006312213074044087,-0.18509380498722705,0.27259370520862575,0.06648474275557832,1,0,42.87850641999967
88,17.53682126555359,1,12,0.0035467024985965517,-0.07475136603226085,0.26850479963049634,0.06333668297156692,1,0,42.995301074000054
89,16.610806358268018,1,15,0.005612896125593875,0.23434164839445382,0.26447722763603887,0.0608063409725825,1,0,43.16121431900001
90,13.469672551238908,1,27,0.029210541925473343,-0.571837880888738,0.2605100692214983,0.06033615899030809,1,0,43.366560844000105
91,8.073261237842964,1,30,0.01109751185669794,0.7602420291018503,0.2566024181831758,0.0744791026537617,1,0,43.646231604999684
92,10.830320338532328,1,24,0.01977932760886847,0.7495559743728608,0.2527533819104282,0.053094332882513605,1,0,43.80460392799978
93,16.89712050142698,1,16,0.01533432039761154,0.07717185038219276,0.24896208118177174,0.0553756186272949,1,0,43.918324518999725
94,11.953390488494188,1,23,0.007535871962551677,-0.5960927665281072,0.24522764996404517,0.05780562029584595,1,0,44.106173190999925
95,12.859549260511994,1,21,0.009870378798964241,0.5730912825059655,0.2415492352145845,0.06587106840951103,1,0,44.27358596999966
96,19.755219343700446,1,18,0.008040214449281963,0.11699229502835329,0.23792599668636571,0.07406888674530718,1,0,44.437769124999704
97,17.351506622019222,1,13,0.03242734113230328,-0.1331799967426195,0.23435710673607021,0.07528304351636997,1,0,44.567550283999935
98,16.407155990869796,1,16,0.003999865250158552,0.2681920798969173,0.23084175013502917,0.071967440424487,1,0,44.75595584799976
99,14.71244027847424,1,20,0.008916740947856938,0.37807441182094137,0.22737912388300371,0.07468975950032472,1,0,44.937337469999875
100,9.379468163102864,1,36,0.01223452855849938,-0.7643358949513219,0.22396843702475866,0.057955598199947014,1,0,45.241787851000026
101,17.1148000301735,1,14,0.01188251285852368,-0.13868774439245235,0.22060891046938727,0.06174310576170683,1,0,45.37887518599973
102,14.768059137044474,1,18,0.010734745231502363,0.4684189439987807,0.21729977681234647,0.0530582278346022,1,0,45.59253605799995
103,17.232348897098564,1,12,0.002938789063409497,0.1610088905410043,0.21404028016016127,0.05691720638424158,1,0,45.71116615999972
104,14.51438257806003,1,18,0.00751452048655471,0.480806468380621,0.21082967595775884,0.06398846819582912,1,0,45.86246724200009
105,10.452895503630861,1,24,0.03116316245224726,0.7831786900971638,0.20766723081839245,0.05710625074182948,1,0,46.15394067399984
106,19.41429927609861,1,18,0.02309473083104563,0.21991879608324516,0.20455222235611656,0.0486479341569874,1,0,46.32801106599982
107,11.994606846646638,1,23,0.01873814145385544,-0.668758880231947,0.2014839390207748,0.059557452959858856,1,0,46.51551956200001
108,10.761272925138472,1,23,0.036802920279402906,-0.7922847295094224,0.19846167993546318,0.054974682143201,1,0,46.81822254400004
109,17.820122833224012,1,8,0.003531108361071308,-0.01312985206859274,0.19548475473643123,0.05685502360574901,1,0,46.87683965899987
110,14.429471218679101,1,19,0.002836606909146888,-0.4503476773628666,0.19255248341538475,0.058134342788865694,1,0,47.01221272099974
111,11.16035339278169,1,23,0.006123855464369665,0.6962860396869084,0.18966419616415398,0.07266487699487935,1,0,47.28499767199992
112,17.252115242532454,1,12,0.017307607331918023,0.13415464770169494,0.18681923322169167,0.07046607291946809,1,0,47.38409586899979
113,15.385314202308654,1,19,0.0025538470723462936,-0.30163227538935833,0.1840169447233663,0.060497629015069256,1,0,47.51938819499992
114,13.3863705849275,1,21,0.015254354158830807,-0.5780478332281428,0.1812566905525158,0.05703771540096828,1,0,47.80902873099967
115,15.237662985082716,1,18,0.01636612879235866,-0.3790532536663431,0.17853784019422808,0.04973340965807438,1,0,47.948973512000066
116,9.21956213065423,1,27,0.0030484910582199154,0.7506103479931534,0.17585977259131466,0.05276939176298954,1,0,48.28632312499985
117,14.591650005965494,1,18,0.0017183066302191574,0.4959057297105247,0.17322187600244493,0.04563000384304258,1,0,48.463677224000094
118,17.647498266911136,1,10,0.001226889476503304,0.08735987322833694,0.17062354786240824,0.05449668020009994,1,0,48.54486894599995
119,17.612126365490255,1,9,0.021534063855801373,-0.05022463016609158,0.16806419464447211,0.050000798578063645,1,0,48.640370853999684
120,11.783438071340788,1,23,0.007508701515034577,-0.6852515077098883,0.16554323172480503,0.05018877278527488,1,0,48.88384530099984
121,14.407619341934332,1,19,0.005280967907085099,0.4906257809874517,0.16306008324893295,0.05221247271095451,1,0,49.018964550999954
122,12.481036676676013,1,20,0.004241409670814433,-0.6831355528683029,0.16061418200019895,0.050320982560515405,1,0,49.26750153900002
123,17.44092696700245,1,9,0.027517131958992483,-0.05970927231589829,0.15820496927019595,0.04464110421637694,1,0,49.342419141999926
124,14.62267867256887,1,20,0.009228167226578932,0.3459860294783441,0.155831894731143,0.05181143544614315,1,0,49.476683748999676
125,13.449187333509325,1,20,0.015834165663404787,-0.6149530854943976,0.15349441631017585,0.057888862956315276,1,0,49.67435355799989
126,15.87440229798667,1,16,0.024834883492142912,-0.3676406739698818,0.15119200006552322,0.06100338138639927,1,0,49.84992008800009
127,17.75165645647794,1,8,0.014347811410109337,-0.037599645218259425,0.14892412006454037,0.0504286652430892,1,0,49.90810242899988
128,14.984263756731526,1,17,0.011824050233969152,0.4598696033644891,0.14669025826357227,0.043280144824701196,1,0,50.028428235999854
129,13.182418214017526,1,20,0.007443242974532249,-0.6360090658815587,0.14448990438961867,0.04011726193130016,1,0,50.258705257999736
130,14.261502917384496,1,19,0.00924794919660199,-0.5276329858845987,0.1423225558237744,0.03966917881840154,1,0,50.42453240299983
131,12.331934356340206,1,22,0.026201104526740737,-0.6907097437111318,0.14018771748641778,0.03938414334234866,1,0,50.63179526299973
132,9.599778993194922,1,27,0.003772063337175613,0.6732018799909603,0.13808490172412152,0.044261310111593316,1,0,50.867947163999816
133,17.473391139204615,1,12,0.0056727494756807495,0.10124801574266551,0.1360136281982597,0.042878538370132446,1,0,50.962718762999884
134,12.948204846680165,1,20,0.004565297156895798,0.6540745136225041,0.13397342377528582,0.039686364121735096,1,0,51.13047985000003
135,17.755449330061673,1,8,0.012889348867139199,-0.0224032812975945,0.13196382241865653,0.04104579659178853,1,0,51.206816163999974
136,15.46697117704898,1,17,0.002984134318996301,0.4173241107022949,0.12998436508237668,0.03905772560221307,1,0,51.35737373799975
137,11.957733740657568,1,23,0.007687046872367431,0.668911245831231,0.12803459960614103,0.03534718918735567,1,0,51.521230410000044
138,17.136250336651575,1,14,0.005970265087764937,0.12169016273307631,0.1261140806120489,0.040666661225259304,1,0,51.639477472999715
139,14.917913156095892,1,20,0.009619230105165133,0.4579668237628789,0.12422236940286817,0.04204144421964884,1,0,51.82817924799974
140,14.153045426832978,1,19,0.00041303499400136,-0.5344363515133421,0.12235903386182514,0.05834276091895605,1,0,51.99404462199982
141,11.745930936187506,1,22,0.008253592425744638,0.7223144519961402,0.12052364835389777,0.050640265880660576,1,0,52.16722017799975
142,11.379942172695884,1,22,0.00825004396206952,-0.771549345045806,0.1187157936285893,0.038952456871894275,1,0,52.41572366299988
143,15.03638551889453,1,19,0.024366508433137146,-0.44867504265769864,0.11693505672416046,0.037977451360539385,1,0,52.558090375999654
144,17.536198433395477,1,12,0.007491232809069534,0.07560709268196497,0.11518103087329805,0.03159506075705091,1,0,52.65982631499992
145,15.534808676270767,1,18,0.001960832570001292,-0.39327045508714226,0.11345331541019858,0.03643293637368414,1,0,52.83943485999998
146,12.73881363562541,1,20,0.008980998401397988,-0.646222439621647,0.11175151567904561,0.03304292699322105,1,0,53.01348337199988
147,17.83185026049614,1,8,0.021018718034337525,-0.021018718034337525,0.11007524294385992,0.03473624377511442,1,0,53.081721962999836
148,17.66760795675218,1,9,0.002131250107320841,0.050630582981326056,0.10842411429970203,0.03229735791683197,1,0,53.15521528999989
149,10.840112229737862,1,24,0.005665383842021088,0.756145996267314,0.1067977525852065,0.036223254554594554,1,0,53.448944286999904
150,16.489959875222848,1,15,0.01216973533352228,0.2544698733182742,0.10519578629642841,0.03731015821297964,1,0,53.60181051499967
151,17.842170368274672,1,8,0.0053592815129173445,0.009615832057768836,0.10361784950198198,0.03884124057367444,1,0,53.7252189159999
152,13.0446581535507,1,22,0.000772120711605373,0.5835669025547812,0.10206358175945225,0.03829127279194919,1,0,53.97798836799984
153,11.67307602034416,1,22,0.029528205914137406,-0.7450393783807865,0.10053262803306047,0.03817735485393892,1,0,54.180445444999805
154,13.39299053485738,1,20,0.00038764165550997376,0.6112673354359208,0.09902463861256457,0.04942333186045289,1,0,54.3915828260001
155,12.139430945855565,1,23,0.0007889009831711924,0.6953058212754748,0.09753926903337609,0.0391905360409747,1,0,54.64228679400003
156,14.801375846285373,1,18,0.009413262794665755,0.4777374991777972,0.09607617999787545,0.03341018449929026,1,0,54.88086696299979
157,16.38684207414044,1,15,0.0024126467186754152,0.27830179982829617,0.09463503729790732,0.037237463022271794,1,0,55.07266190599967
158,16.603813708364033,1,15,0.0009825464751790636,0.23493462988662084,0.0932155117384387,0.040672699982921286,1,0,55.3321783450001
159,9.631494802999077,1,25,0.0002714811351407498,0.7851739918066429,0.09181727906236212,0.036550415977835655,1,0,55.551355166999656
160,16.470630262978375,1,16,0.002514907991546883,-0.24594000012201234,0.09044001987642668,0.03589591023046523,1,0,55.74711845599995
161,15.04352880155202,1,19,0.005482776663656874,0.4495088790796258,0.08908341957828028,0.032971308811714777,1,0,55.93126220399972
162,17.644704414368608,1,9,0.0003066513325791914,0.05829614838269248,0.08774716828460608,0.032471182859606214,1,0,56.012878568999895
163,12.793416989594698,1,22,0.0071289324826835365,0.653096984155142,0.08643096076033699,0.03522881535305218,1,0,56.17069282800003
164,12.643880050512962,1,23,0.0005292404963554986,0.579215054413537,0.08513449634893193,0.038228670864001564,1,0,56.33008077899967
165,15.257614350225776,1,18,0.009118294550702344,-0.3579894393285441,0.08385747890369795,0.03947915985352463,1,0,56.46427679399994
166,11.88466262705624,1,23,0.006479566475048215,0.7267554662715552,0.08259961672014247,0.03448565417657728,1,0,56.62865138999996
167,15.851259728521109,1,17,0.003207485305530333,-0.3439280026773073,0.08136062246934034,0.04105311161016717,1,0,56.737016112999754
168,15.587124421400949,1,17,0.0201707509756891,0.35500648739536467,0.08014021313230023,0.055685770643108035,1,0,56.85254983799996
169,17.532528506126255,1,10,0.006972934035822331,-0.08526263193826045,0.07893810993531572,0.05007678754627705,1,0,56.92349926599991
170,17.140837024117353,1,13,0.005984004064992859,0.11608945206010346,0.07775403828628598,0.04401066383490196,1,0,57.01990589499974
171,16.61158270840533,1,14,0.010420055231861125,0.24137708588470774,0.07658772771199168,0.03867074195295572,1,0,57.119249727999886
172,11.892169370222836,1,23,0.00301406859586395,-0.6487910818301442,0.0754389117963118,0.04206181374257025,1,0,57.36026690299968
173,11.516193931712769,1,23,0.00115438759358244,0.6575338638822819,0.07430732811936713,0.04007129022932571,1,0,57.71369658599997
174,12.490404428042165,1,21,0.005068541210557331,0.6715795300826246,0.07319271819757663,0.04080053906710375,1,0,57.92347028899985
175,13.588275899714791,1,21,0.001683597115873403,0.5737253668678142,0.07209482742461297,0.04050209071664583,1,0,58.10589793200006
176,10.714416798361343,1,24,0.00019044851525262807,0.7687902713507524,0.07101340501324377,0.04646962780194978,1,0,58.29167340799995
177,16.366406482597814,1,15,0.010789003238105332,0.30094907401094106,0.06994820393804511,0.04160146887103717,1,0,58.39275476800003
178,13.15830990197137,1,21,0.0037647249892146517,0.6250275208761913,0.06889898087897443,0.035725398787430356,1,0,58.57451915399997
179,17.76610199995339,1,10,0.001649182680769315,-0.07209707000923893,0.06786549616578981,0.033614507876336575,1,0,58.66812167099988
180,16.888383088819683,1,14,0.008226663026656644,-0.19646566420484501,0.06684751372330296,0.035722860667322366,1,0,58.77794695400007
181,13.066930169053375,1,21,0.005375213798575529,0.6187799656172412,0.06584480101745341,0.04129152177345185,1,0,58.91397477999999
182,17.732959890726487,1,11,0.005130451998366592,0.06537310772672256,0.06485712900219161,0.0768942382525314,1,0,58.987680546999854
183,17.266333894361743,1,13,0.00012769335649348568,0.16404577823773125,0.06388427206715873,0.06273755746392104,1,0,59.06947434799986
184,16.36796707480098,1,15,0.00276745734842615,0.27524283114559034,0.06292600798615135,0.046073908482988674,1,0,59.17468827399989
185,17.865986022609285,1,8,0.004359467042729458,-0.005021070537131522,0.06198211786635908,0.05645702499896288,1,0,59.22796301900007
186,16.581178123567952,1,15,0.001623728470816932,0.2582549533467602,0.06105238609836369,0.05696575765808423,1,0,59.33890559299971
187,13.286088905925862,1,20,0.0010284458633110782,0.6100792756441844,0.060136600306888235,0.053609279543161394,1,0,59.52785511899992
188,10.926321023423224,1,23,0.004614061139198711,-0.7867840764688252,0.05923455130228491,0.04373915315322254,1,0,59.70613549299969
189,17.72187357470393,1,10,0.005925206155083185,0.07642876588017233,0.058346033032750634,0.056625932827591895,1,0,59.793040370999734
190,17.134081449219956,1,12,0.00248036967778692,0.12728886106967363,0.05747084253725938,0.048546932016809784,1,0,59.87213143100007
191,12.898657513118815,1,21,0.00551233091240777,-0.6487777720767355,0.05660877989920048,0.049782026293022294,1,0,60.067986738999934
192,14.198972984170542,1,21,0.007505809939177377,0.48067255409583587,0.055759648200712476,0.04737417799021516,1,0,60.23482510099984
193,17.986207296140492,1,8,0.0017240879406077436,-0.0017240879406077436,0.054923253477701786,0.05077396286651492,1,0,60.29204027299966
194,13.667949407186825,1,21,0.003689567730994492,0.5242124570668703,0.054099404675536256,0.044188005583626885,1,0,60.44353937799997
195,17.78731175288558,1,8,0.014865593904358813,-0.03575375311665352,0.05328791360540321,0.04376898403279483,1,0,60.494614399000056
196,17.313897638232447,1,12,0.004283522736407558,-0.1409727801938182,0.05248859490132216,0.04153171352421244,1,0,60.57779129699975
197,11.175885677523912,1,22,0.007476320598784447,-0.7757338356858297,0.05170126597780233,0.045902472074058925,1,0,60.76309484500007
198,16.66070939525962,1,14,0.0024801444765923386,0.2545827231886377,0.05092574698813529,0.05143433343619108,1,0,60.878297227000076
199,15.087299437518231,1,18,0.004418516901495362,-0.44712470119858455,0.05016186078331326,0.06787868258025911,1,0,60.99576045399999
200,12.743746275035663,1,20,0.01454149153378581,-0.6617432304700671,0.05,0.04972891882061958,1,0,61.11438813899986
201,17.76374877230264,1,9,0.0034955094549967702,-0.04723024409233434,0.05,0.05352282151579857,1,0,61.176833754999734
202,12.843878516484983,1,21,0.005714914555607797,-0.6525506712561783,0.05,0.053923742047377994,1,0,61.3489472010001
203,17.199891247600316,1,12,0.008303117846591823,-0.14794845171766813,0.05,0.05665662791579962,1,0,61.440008117999696
204,15.298455192707479,1,19,0.007740705084876509,-0.39614325213749313,0.05,0.0490455041198354,1,0,61.60290197799986
205,15.019807441183366,1,18,0.0011174132458218189,0.4137807951539709,0.05,0.0643437330921491,1,0,61.8101724170001
206,16.731168856215664,1,14,0.005203003607020307,0.2459673797805595,0.05,0.053633340767451694,1,0,61.94210660899989
207,11.719654054660351,1,23,0.0074343504897160795,0.7185865214866751,0.05,0.05435638607520124,1,0,62.14907367099977
208,14.94095567180775,1,18,0.006425431578050589,-0.47366811208511683,0.05,0.05163452008532153,1,0,62.308081667999886
209,17.669591620378196,1,10,0.011153402199091778,0.08165696192418093,0.05,0.05511299725621939,1,0,62.386380591000034
210,17.499540394358338,1,11,0.004917402244507915,0.10023651378060694,0.05,0.058288911188190635,1,0,62.4617415849998
211,15.58028062582016,1,18,0.012087813025013772,-0.39187978447010324,0.05,0.055758765588204064,1,0,62.58707573399988
212,17.63652547323145,1,10,0.0020829238448889648,-0.08884427760140545,0.05,0.05905180424451828,1,0,62.68118929299999
213,14.544366518978496,1,20,0.0010042247547411565,0.49369719370308096,0.05,0.05296026151627302,1,0,62.8348875329998
214,15.932468212908134,1,16,0.0017499187749460132,0.34557185785586175,0.05,0.07271511724684387,1,0,62.93422280999994
215,15.638954338151962,1,18,0.00525477364304705,0.39501507980959083,0.05,0.05862576742139128,1,0,63.046545353000056
216,16.87451773227658,1,14,0.0017261750411919907,-0.2379740728051093,0.05,0.0545572940526264,1,0,63.13348926399976
217,17.24908079558518,1,13,0.0007883790943513935,0.15956887759370542,0.05,0.057713257435422674,1,0,63.21182690999967
218,12.16466475778725,1,22,0.014602710939045749,0.6904698107192884,0.05,0.04924133149060336,1,0,63.342355490000045
219,16.614068377483637,1,15,0.002924551326480229,-0.25037858170280014,0.05,0.05242511133352915,1,0,63.43483148899986
220,13.91824436020106,1,20,0.027622521282262502,0.5448918822207949,0.05,0.05022919839248061,1,0,63.5550675720001
221,16.537970662052977,1,16,0.0002487299140971899,-0.26035694523140784,0.05,0.054391965619288385,1,0,63.66663809700003
222,16.85790943027532,1,14,0.004414258128925486,-0.1933539811085787,0.05,0.05847681885851281,1,0,63.74586202899991
223,16.34359105450567,1,15,0.003212690647462768,-0.295113680977912,0.05,0.05604628423849742,1,0,63.83688011100003
224,14.963115256733726,1,19,0.0005642639501783342,-0.471345743760549,0.05,0.05997909272187635,1,0,63.97284293899975
