optimization_step,episode,loss
149,5,0.008472795598208904
150,5,0.014772904105484486
151,5,0.006358068902045488
152,5,0.015221871435642242
153,5,0.018901430070400238
154,5,0.011205613613128662
155,5,0.008598636835813522
156,5,0.04294533282518387
157,5,0.009468924254179
158,5,0.01390969380736351
159,5,0.006773313973098993
160,5,0.029534392058849335
161,5,0.011940238997340202
162,5,0.02605329640209675
163,5,0.012917074374854565
164,5,0.00595321599394083
165,5,0.0073569463565945625
166,5,0.00712216692045331
167,5,0.17256180942058563
168,5,0.012712694704532623
169,5,0.022830449044704437
170,5,0.02139279432594776
171,5,0.017204731702804565
172,5,0.023935986682772636
173,5,0.024725209921598434
174,5,0.009140897542238235
175,5,0.01634606346487999
176,5,0.03199101984500885
177,6,0.010601081885397434
178,6,0.027310676872730255
179,6,0.014311198145151138
180,6,0.012922219932079315
181,6,0.010935196653008461
182,6,0.005859483499079943
183,6,0.016296423971652985
184,6,0.014323227107524872
185,6,0.011974220164120197
186,6,0.011023033410310745
187,6,0.16532503068447113
188,6,0.16152653098106384
189,6,0.015554810874164104
190,6,0.024848414584994316
191,6,0.022301843389868736
192,6,0.0103659862652421
193,6,0.017964337021112442
194,6,0.01720874011516571
195,6,0.006367502734065056
196,6,0.16466934978961945
197,6,0.019910216331481934
198,6,0.009136974811553955
199,6,0.01758076436817646
200,6,0.011070774868130684
201,6,0.021114733070135117
202,6,0.02017252892255783
203,6,0.017344538122415543
204,6,0.01011161133646965
205,6,0.012823567725718021
206,6,0.18400001525878906
207,6,0.02048911154270172
208,6,0.013003680855035782
209,6,0.01619640365242958
210,6,0.013175779022276402
211,6,0.021757010370492935
212,6,0.009147077798843384
213,6,0.018402129411697388
214,6,0.027292689308524132
215,6,0.0067131491377949715
216,6,0.019230369478464127
217,6,0.007899387739598751
218,6,0.007329580839723349
219,6,0.029517319053411484
220,6,0.02244918793439865
221,6,0.00977570191025734
222,6,0.005948144942522049
223,6,0.021151471883058548
224,6,0.014599046669900417
225,6,0.01717640459537506
226,6,0.023023931309580803
227,6,0.005536308977752924
228,6,0.02337339147925377
229,6,0.016398107632994652
230,6,0.04297587275505066
231,6,0.03736225515604019
232,6,0.019093235954642296
233,6,0.01959039270877838
234,6,0.01628193072974682
235,6,0.020219285041093826
236,6,0.02101903222501278
237,6,0.015999319031834602
238,6,0.0261974073946476
239,6,0.00978574063628912
240,6,0.01331576518714428
241,6,0.01059406902641058
242,6,0.012098102830350399
243,6,0.015088127925992012
244,6,0.02674664929509163
245,6,0.00616819504648447
246,6,0.008125770837068558
247,6,0.03115081414580345
248,6,0.010472996160387993
249,6,0.0168965682387352
250,6,0.010738316923379898
251,6,0.3444245159626007
252,6,0.15993790328502655
253,6,0.10892782360315323
254,6,0.10939891636371613
255,6,0.06466991454362869
256,6,0.07113859057426453
257,6,0.23071369528770447
258,6,0.06703168153762817
259,6,0.06922969222068787
260,6,0.228477343916893
261,6,0.2407662719488144
262,6,0.08511620759963989
263,6,0.0801713690161705
264,6,0.10366727411746979
265,6,0.07530514895915985
266,7,0.07414602488279343
267,7,0.05880335718393326
268,7,0.21194741129875183
269,7,0.048380494117736816
270,7,0.06497161835432053
271,7,0.029503047466278076
272,7,0.03171887248754501
273,7,0.04751678183674812
274,7,0.04455127194523811
275,7,0.02451031282544136
276,7,0.032942041754722595
277,7,0.019998975098133087
278,7,0.04412389174103737
279,7,0.04286704212427139
280,7,0.04802168905735016
281,7,0.03503607586026192
282,7,0.0461716391146183
283,7,0.046556256711483
284,7,0.044458284974098206
285,7,0.026472492143511772
286,7,0.016110146418213844
287,7,0.062068041414022446
288,7,0.03812249004840851
289,7,0.04220256209373474
290,7,0.031195811927318573
291,7,0.052354998886585236
292,7,0.18610431253910065
293,7,0.02779613621532917
294,7,0.016868790611624718
295,7,0.22580544650554657
296,7,0.04745792597532272
297,7,0.013622311875224113
298,7,0.1789010465145111
299,7,0.04190521687269211
300,7,0.026164507493376732
301,7,0.043297164142131805
302,7,0.03008352220058441
303,7,0.19630146026611328
304,7,0.025786736980080605
305,7,0.01168748363852501
306,7,0.033941712230443954
307,7,0.039235636591911316
308,7,0.039777278900146484
309,7,0.03142811357975006
310,7,0.178911954164505
311,7,0.018523894250392914
312,7,0.017882203683257103
313,7,0.04649713262915611
314,7,0.19058896601200104
315,7,0.03060760721564293
316,7,0.04068676009774208
317,7,0.034631263464689255
318,7,0.023919513449072838
319,7,0.02835923619568348
320,7,0.039955079555511475
321,7,0.024339858442544937
322,7,0.04899793490767479
323,7,0.021431010216474533
324,7,0.16480493545532227
325,7,0.02374977618455887
326,7,0.03297419100999832
327,7,0.023773949593305588
328,7,0.011413173750042915
329,7,0.01644338294863701
330,7,0.020388834178447723
331,7,0.013478877954185009
332,7,0.02569442428648472
333,7,0.03691751882433891
334,7,0.1815868765115738
335,7,0.03695223107933998
336,7,0.05075392127037048
337,7,0.19222895801067352
338,7,0.016742784529924393
339,7,0.023100191727280617
340,7,0.011663394048810005
341,7,0.014222485944628716
342,7,0.018165186047554016
343,7,0.024786125868558884
344,7,0.03397580236196518
345,7,0.02615671046078205
346,7,0.042990341782569885
347,7,0.03679794445633888
348,7,0.019551005214452744
349,7,0.04144291952252388
350,7,0.02722903899848461
351,7,0.03805144876241684
352,7,0.035856712609529495
353,7,0.32780542969703674
354,7,0.029601527377963066
355,7,0.03685944154858589
356,7,0.03336993604898453
357,7,0.02704959735274315
358,7,0.034196361899375916
359,7,0.027911553159356117
360,7,0.04143412783741951
361,7,0.034414853900671005
362,7,0.046839069575071335
363,7,0.022911332547664642
364,7,0.034722067415714264
365,7,0.02944471314549446
366,7,0.036522429436445236
367,7,0.010902702808380127
368,7,0.023846331983804703
369,7,0.030905285850167274
370,7,0.011726642958819866
371,7,0.04496895894408226
372,7,0.031259968876838684
373,7,0.03080561012029648
374,7,0.022494282573461533
375,7,0.04604353383183479
376,7,0.020086437463760376
377,7,0.18095068633556366
378,7,0.012362190522253513
379,7,0.03155656158924103
380,7,0.018202761188149452
381,7,0.019818350672721863
382,7,0.041326455771923065
383,7,0.010576559230685234
384,7,0.0077125076204538345
385,7,0.02179643139243126
386,7,0.01829744689166546
387,7,0.17372368276119232
388,7,0.036079827696084976
389,7,0.03170657902956009
390,7,0.018257206305861473
391,7,0.022570164874196053
392,7,0.16468456387519836
393,7,0.032322775572538376
394,7,0.017843972891569138
395,7,0.171972393989563
396,7,0.029764261096715927
397,7,0.018444687128067017
398,7,0.16432881355285645
399,7,0.3299403190612793
400,7,0.03539196029305458
401,7,0.01387740671634674
402,7,0.03328772261738777
403,7,0.024522434920072556
404,7,0.1736694574356079
405,7,0.008472222834825516
406,7,0.020008865743875504
407,7,0.010032218880951405
408,7,0.019183263182640076
409,7,0.019602550193667412
410,7,0.16953426599502563
411,7,0.016398854553699493
412,7,0.02456861361861229
413,7,0.007314775139093399
414,7,0.01775984838604927
415,7,0.016334407031536102
416,8,0.16304466128349304
417,8,0.04676279425621033
418,8,0.03744041174650192
419,8,0.01577015407383442
420,8,0.017416808754205704
421,8,0.03189966455101967
422,8,0.022823425009846687
423,8,0.030311957001686096
424,8,0.019270656630396843
425,8,0.16367869079113007
426,8,0.01703590899705887
427,8,0.0184633769094944
428,8,0.010719110257923603
429,8,0.006617148406803608
430,8,0.012973874807357788
431,8,0.016691025346517563
432,8,0.029406391084194183
433,8,0.014545823447406292
434,8,0.18357548117637634
435,8,0.009426737204194069
436,8,0.015805356204509735
437,8,0.019794737920165062
438,8,0.027471307665109634
439,8,0.012195071205496788
440,8,0.03921155259013176
441,8,0.024021616205573082
442,8,0.024488776922225952
443,8,0.0297269094735384
444,8,0.007617268245667219
445,8,0.015062391757965088
446,8,0.16569356620311737
447,8,0.01366579718887806
448,8,0.0242930855602026
449,8,0.014797338284552097
450,8,0.014680033549666405
451,8,0.01958044245839119
452,8,0.17157034575939178
453,8,0.008485051803290844
454,8,0.00947543140500784
455,8,0.029444091022014618
456,8,0.17446576058864594
457,8,0.015822306275367737
458,8,0.0208345465362072
459,8,0.012949966825544834
460,8,0.015051500871777534
461,8,0.008954782038927078
462,8,0.029621854424476624
463,8,0.014755293726921082
464,8,0.006301787216216326
465,8,0.026427490636706352
466,8,0.02475714683532715
467,8,0.034574851393699646
468,8,0.01720011979341507
469,8,0.021709579974412918
470,8,0.024694830179214478
471,8,0.010426442138850689
472,8,0.022586079314351082
473,8,0.03379915654659271
474,8,0.026160724461078644
475,8,0.01830088160932064
476,8,0.021414821967482567
477,8,0.0328473262488842
478,8,0.023215986788272858
479,8,0.019149353727698326
480,8,0.013422955758869648
481,8,0.01748277246952057
482,8,0.00981578417122364
483,8,0.020548757165670395
484,8,0.03000038117170334
485,8,0.014125809073448181
486,8,0.013692017644643784
487,8,0.00784893985837698
488,8,0.025951027870178223
489,8,0.021141748875379562
490,8,0.013281700201332569
491,8,0.02184952422976494
492,8,0.03380967304110527
493,8,0.015268400311470032
494,8,0.014368723146617413
495,8,0.016370179131627083
496,8,0.17029669880867004
497,8,0.029365915805101395
498,8,0.010260475799441338
499,8,0.00880073755979538
500,8,0.026630621403455734
501,8,0.1969452202320099
502,8,0.19372203946113586
503,8,0.15660910308361053
504,8,0.28371694684028625
505,8,0.1071859747171402
506,8,0.08419208973646164
507,8,0.0901707336306572
508,8,0.05361275374889374
509,8,0.1139499694108963
510,8,0.050214096903800964
511,8,0.04693112522363663
512,8,0.0630471408367157
513,8,0.03032185696065426
514,8,0.06321534514427185
515,8,0.21261060237884521
516,8,0.037370022386312485
517,8,0.08294624835252762
518,8,0.05521782860159874
519,8,0.037194620817899704
520,8,0.05916847288608551
521,8,0.038469500839710236
522,8,0.026523448526859283
523,8,0.04719477891921997
524,8,0.06832951307296753
525,8,0.04110337048768997
526,8,0.03891535475850105
527,8,0.05069408565759659
528,8,0.036591604351997375
529,8,0.17998892068862915
530,8,0.04426470771431923
531,8,0.05826614052057266
532,8,0.05233979970216751
533,8,0.053720247000455856
534,8,0.043497711420059204
535,8,0.04216417297720909
536,8,0.028385290876030922
537,8,0.20724467933177948
538,8,0.03952227160334587
539,8,0.04749659448862076
540,8,0.03177332878112793
541,8,0.016549576073884964
542,8,0.02742818370461464
543,8,0.06398461759090424
544,8,0.0247308611869812
545,8,0.033419784158468246
546,8,0.02410491183400154
547,8,0.032728005200624466
548,8,0.022182121872901917
549,8,0.027582120150327682
550,8,0.049089763313531876
551,8,0.04077206179499626
552,8,0.039935365319252014
553,8,0.011826638132333755
554,8,0.05674653872847557
555,8,0.0551152341067791
556,8,0.02455209754407406
557,8,0.02966400235891342
558,8,0.16684108972549438
559,8,0.18410764634609222
560,8,0.043488986790180206
561,8,0.030621495097875595
562,8,0.02101941779255867
563,8,0.04173736274242401
564,8,0.017406996339559555
565,8,0.032392993569374084
566,9,0.01220016647130251
567,9,0.02411174774169922
568,9,0.024413321167230606
569,9,0.043528296053409576
570,9,0.04700557887554169
571,9,0.02140413038432598
572,9,0.0390562042593956
573,9,0.014064466580748558
574,9,0.029350625351071358
575,9,0.03610275313258171
576,9,0.041574519127607346
577,9,0.0423164926469326
578,9,0.014441320672631264
579,9,0.019230365753173828
580,9,0.0345870666205883
581,9,0.15579131245613098
582,9,0.021112367510795593
583,9,0.05375517159700394
584,9,0.010265486314892769
585,9,0.03223913535475731
586,9,0.022293629124760628
587,9,0.013561535626649857
588,9,0.02213885448873043
589,9,0.028010293841362
590,9,0.04133659228682518
591,9,0.021811233833432198
592,9,0.16424056887626648
593,9,0.013970288448035717
594,9,0.036951132118701935
595,9,0.03720052167773247
596,9,0.024058351293206215
597,9,0.04249458387494087
598,9,0.0216732919216156
599,9,0.03599436581134796
600,9,0.1638248711824417
601,9,0.03215356543660164
602,9,0.03030526638031006
603,9,0.029303809627890587
604,9,0.009646854363381863
605,9,0.0256690364331007
606,9,0.02709813043475151
607,9,0.02876422181725502
608,9,0.040510427206754684
609,9,0.028599288314580917
610,10,0.17387008666992188
611,10,0.016802528873085976
612,10,0.01916877180337906
613,10,0.020573988556861877
614,10,0.01049940288066864
615,10,0.14830633997917175
616,10,0.16842859983444214
617,10,0.034785374999046326
618,10,0.020568901672959328
619,10,0.02718685194849968
620,10,0.03539115563035011
621,10,0.17195484042167664
622,10,0.019074007868766785
623,10,0.028494935482740402
624,10,0.012423472478985786
625,10,0.17420026659965515
626,10,0.02572261542081833
627,10,0.04074463993310928
628,10,0.031173991039395332
629,10,0.02725386992096901
630,10,0.019558927044272423
631,10,0.015828365460038185
632,10,0.026542186737060547
633,10,0.024984531104564667
634,10,0.050335563719272614
635,10,0.03067725896835327
636,10,0.159968301653862
637,10,0.02553587406873703
638,10,0.05093250796198845
639,10,0.0377337820827961
640,10,0.024781696498394012
641,10,0.020242182537913322
642,10,0.033187780529260635
643,10,0.022832749411463737
644,10,0.2864104211330414
645,10,0.012087485752999783
646,10,0.026494763791561127
647,10,0.1514732390642166
648,10,0.020193539559841156
649,10,0.011269323527812958
650,10,0.02440698631107807
651,10,0.015198813751339912
652,10,0.020279835909605026
653,10,0.014854874461889267
654,10,0.023488622158765793
655,10,0.019055629149079323
656,10,0.02836873196065426
657,10,0.02670280821621418
658,10,0.03861166164278984
659,10,0.016845332458615303
660,10,0.02784261852502823
661,10,0.017561379820108414
662,10,0.026337966322898865
663,10,0.013201149180531502
664,10,0.015170147642493248
665,10,0.01725652441382408
666,10,0.026904271915555
667,10,0.019667193293571472
668,10,0.010051335208117962
669,10,0.035570330917835236
670,10,0.03607325628399849
671,10,0.024693353101611137
672,10,0.14957426488399506
673,10,0.1496758759021759
674,10,0.03535494953393936
675,10,0.024318942800164223
676,10,0.014277217909693718
677,10,0.031888268887996674
678,10,0.027989644557237625
679,10,0.014481961727142334
680,10,0.028038308024406433
681,10,0.0220189206302166
682,10,0.012214073911309242
683,10,0.011015433818101883
684,10,0.009741763584315777
685,10,0.025013668462634087
686,10,0.1815534234046936
687,10,0.018248427659273148
688,10,0.019227255135774612
689,10,0.006014072336256504
690,10,0.02878187783062458
691,10,0.03262428939342499
692,10,0.03730035573244095
693,10,0.1601097732782364
694,10,0.01772618666291237
695,10,0.029647210612893105
696,10,0.01900659129023552
697,10,0.019093796610832214
698,10,0.021504541859030724
699,10,0.023729359731078148
700,10,0.026481639593839645
701,10,0.16053660213947296
702,10,0.008847279474139214
703,10,0.020403090864419937
704,10,0.0297104362398386
705,10,0.0123746981844306
706,10,0.010400580242276192
707,10,0.15428666770458221
708,10,0.020878184586763382
709,10,0.016050666570663452
710,10,0.021327994763851166
711,10,0.010123403742909431
712,10,0.008504184894263744
713,10,0.011361717246472836
714,10,0.012017074972391129
715,10,0.014485983178019524
716,10,0.013917747884988785
717,10,0.03809002414345741
718,10,0.1673734188079834
719,10,0.03901040181517601
720,10,0.025390367954969406
721,10,0.03752218559384346
722,10,0.01681772992014885
723,10,0.155351921916008
724,10,0.022749103605747223
725,10,0.01603686437010765
726,10,0.024119703099131584
727,10,0.16532965004444122
728,10,0.02105538174510002
729,10,0.04074979946017265
730,10,0.16114984452724457
731,10,0.010332338511943817
732,10,0.024153029546141624
733,10,0.012661007232964039
734,10,0.013775629922747612
735,10,0.02359585091471672
736,10,0.1558801829814911
737,10,0.03168601542711258
738,10,0.0159347765147686
739,10,0.15204834938049316
740,10,0.017567837610840797
741,10,0.0257109422236681
742,10,0.16257229447364807
743,10,0.017457161098718643
744,10,0.16364417970180511
745,10,0.01635321043431759
746,10,0.020749352872371674
747,10,0.01633819192647934
748,10,0.02385943941771984
749,10,0.025289002805948257
750,10,0.008915770798921585
751,10,0.20939338207244873
752,10,0.1758425533771515
753,10,0.1172749474644661
754,10,0.11415073275566101
755,10,0.06607742607593536
756,10,0.09796376526355743
757,10,0.18715615570545197
758,10,0.0762101262807846
759,10,0.12247506529092789
760,11,0.0497172586619854
761,11,0.04380466416478157
762,11,0.05215868353843689
763,11,0.07504841685295105
764,11,0.05377800762653351
765,11,0.08231604844331741
766,11,0.041183046996593475
767,11,0.0368228442966938
768,11,0.06128992512822151
769,11,0.050921160727739334
770,11,0.21389761567115784
771,11,0.045165710151195526
772,11,0.03550051897764206
773,11,0.04533124342560768
774,11,0.045761652290821075
775,11,0.052814241498708725
776,11,0.039683274924755096
777,11,0.036295726895332336
778,11,0.17313344776630402
779,11,0.0378272607922554
780,11,0.04501006752252579
781,11,0.032006196677684784
782,11,0.051469624042510986
783,11,0.15529955923557281
784,11,0.034199707210063934
785,11,0.026647089049220085
786,11,0.05395253375172615
787,11,0.04346031695604324
788,11,0.16815675795078278
789,11,0.015477955341339111
790,11,0.05082382261753082
791,11,0.029121769592165947
792,11,0.031245220452547073
793,11,0.03142528235912323
794,11,0.020515499636530876
795,11,0.06406652927398682
796,11,0.14751410484313965
797,11,0.013697550632059574
798,11,0.021943440660834312
799,11,0.13151080906391144
800,11,0.0263817198574543
801,11,0.018128816038370132
802,11,0.1491129845380783
803,11,0.01888418383896351
804,11,0.05028614401817322
805,11,0.03337458521127701
806,11,0.03956517204642296
807,11,0.032659806311130524
808,11,0.0296692606061697
809,11,0.028782647103071213
810,11,0.03673665225505829
811,11,0.026989441365003586
812,11,0.01572670228779316
813,11,0.014522070996463299
814,11,0.030653376132249832
815,11,0.020510056987404823
816,11,0.016778869554400444
817,11,0.02227320522069931
818,11,0.01723828911781311
819,11,0.044554054737091064
820,11,0.018545348197221756
821,11,0.14811041951179504
822,11,0.03979203850030899
823,11,0.02221529185771942
824,11,0.029466288164258003
825,11,0.020811190828680992
826,11,0.02968238666653633
827,11,0.03449416160583496
828,11,0.036442745476961136
829,11,0.05059831589460373
830,11,0.027882853522896767
831,11,0.018288224935531616
832,11,0.015415815636515617
833,11,0.01738618314266205
834,11,0.022389307618141174
835,11,0.03252856805920601
836,11,0.011602667160332203
837,11,0.016073118895292282
838,11,0.1509656459093094
839,11,0.15716971457004547
840,11,0.023750225082039833
841,11,0.0353035107254982
842,11,0.025330176576972008
843,11,0.011920293793082237
844,11,0.029168805107474327
845,11,0.15036313235759735
846,11,0.13361963629722595
847,11,0.019649166613817215
848,11,0.027333607897162437
849,11,0.027003545314073563
850,11,0.023201491683721542
851,11,0.01473582535982132
852,11,0.022725269198417664
853,11,0.01870756596326828
854,11,0.024769186973571777
855,11,0.015614832751452923
856,11,0.018962178379297256
857,11,0.027264997363090515
858,11,0.03000621683895588
859,11,0.040056463330984116
860,11,0.026212532073259354
861,11,0.024245234206318855
862,11,0.03749365359544754
863,11,0.024728335440158844
864,11,0.014703267253935337
865,11,0.018953964114189148
866,11,0.019366160035133362
867,11,0.011188114061951637
868,11,0.02320435270667076
869,11,0.13660047948360443
870,11,0.029015978798270226
871,11,0.023383058607578278
872,11,0.020979881286621094
873,11,0.017653759568929672
874,11,0.1732250303030014
875,11,0.01719200611114502
876,11,0.02549721673130989
877,11,0.01647982932627201
878,11,0.023754440248012543
879,11,0.026647713035345078
880,11,0.021026642993092537
881,11,0.02266358770430088
882,11,0.028269663453102112
883,11,0.018585506826639175
884,11,0.019367652013897896
885,11,0.02092290297150612
886,11,0.0142685417085886
887,11,0.028123095631599426
888,11,0.009763621725142002
889,11,0.01595441997051239
890,11,0.03531896322965622
891,11,0.017120039090514183
892,11,0.029082952067255974
893,11,0.00891603622585535
894,11,0.016520332545042038
895,11,0.00817190669476986
896,11,0.01788019947707653
897,11,0.024787262082099915
898,11,0.020388860255479813
899,11,0.01790357008576393
900,11,0.01815558783710003
901,11,0.014593193307518959
902,11,0.034534770995378494
903,11,0.15283674001693726
904,11,0.030487561598420143
905,11,0.021983284503221512
906,11,0.013990106992423534
907,11,0.026568938046693802
908,11,0.012989964336156845
909,11,0.14408645033836365
910,12,0.011006969958543777
911,12,0.1477482169866562
912,12,0.15126657485961914
913,12,0.025742171332240105
914,12,0.02777915820479393
915,12,0.027244020253419876
916,12,0.012801986187696457
917,12,0.022930579259991646
918,12,0.011301344260573387
919,12,0.13989858329296112
920,12,0.01491575501859188
921,12,0.014443266205489635
922,12,0.019111361354589462
923,12,0.018230032175779343
924,12,0.027426984161138535
925,12,0.011369531974196434
926,12,0.0438019260764122
927,12,0.13531196117401123
928,12,0.01239810511469841
929,12,0.0160471610724926
930,12,0.014555972069501877
931,12,0.012188060209155083
932,12,0.017960507422685623
933,12,0.017288582399487495
934,12,0.14616839587688446
935,12,0.0094408905133605
936,12,0.014324812218546867
937,12,0.01838696375489235
938,12,0.02192656695842743
939,12,0.01720363460481167
940,12,0.02353530377149582
941,12,0.022037364542484283
942,12,0.02935567870736122
943,12,0.14370201528072357
944,12,0.033224716782569885
945,12,0.01453569158911705
946,12,0.1485273540019989
947,12,0.017056871205568314
948,12,0.03604596108198166
949,12,0.020664941519498825
950,12,0.01683974824845791
951,12,0.013477269560098648
952,12,0.02105703577399254
953,12,0.027136903256177902
954,12,0.013146030716598034
955,12,0.018745314329862595
956,12,0.012198293581604958
957,12,0.14191775023937225
958,12,0.03522569313645363
959,12,0.02849653735756874
960,12,0.021481532603502274
961,12,0.01360032707452774
962,12,0.01474514789879322
963,12,0.012276866473257542
964,12,0.02163657732307911
965,12,0.01905813068151474
966,12,0.01458737999200821
967,12,0.015190361998975277
968,12,0.013649308122694492
969,12,0.026824645698070526
970,12,0.020772604271769524
971,12,0.007252688519656658
972,12,0.010540053248405457
973,12,0.028503935784101486
974,12,0.007691231556236744
975,12,0.027280589565634727
976,12,0.018318891525268555
977,12,0.14128996431827545
978,12,0.15384677052497864
979,12,0.016334684565663338
980,12,0.1353399157524109
981,12,0.018003512173891068
982,12,0.01657651923596859
983,12,0.02463027462363243
984,12,0.029045116156339645
985,12,0.022069230675697327
986,12,0.013325312174856663
987,12,0.012686235830187798
988,12,0.14458218216896057
989,12,0.01814466528594494
990,12,0.0104370703920722
991,12,0.016059165820479393
992,12,0.00820104405283928
993,12,0.013595499098300934
994,12,0.023739978671073914
995,12,0.010539893060922623
996,12,0.009219733066856861
997,12,0.02170366235077381
998,12,0.02261563390493393
999,12,0.011910950765013695
1000,12,0.0259372778236866
1001,12,0.2835845649242401
1002,12,0.1861950159072876
1003,12,0.22336336970329285
1004,12,0.08392061293125153
1005,12,0.1419280767440796
1006,12,0.1948557049036026
1007,12,0.1794833540916443
1008,12,0.1312902569770813
1009,12,0.0558759942650795
1010,12,0.15943068265914917
1011,12,0.07453598082065582
1012,12,0.2138349413871765
1013,12,0.10794536024332047
1014,12,0.10248979181051254
1015,12,0.1026051715016365
1016,12,0.053145769983530045
1017,12,0.03476642072200775
1018,12,0.056318167597055435
1019,12,0.07525936514139175
1020,12,0.06216556951403618
1021,12,0.1569933146238327
1022,12,0.03705442324280739
1023,12,0.03712134063243866
1024,12,0.04214465990662575
1025,12,0.05901344120502472
1026,12,0.05851178243756294
1027,12,0.044383320957422256
1028,12,0.020780716091394424
1029,12,0.017883962020277977
1030,12,0.049109216779470444
1031,12,0.1608313024044037
1032,12,0.034400321543216705
1033,12,0.03460235893726349
1034,12,0.02187836728990078
1035,12,0.011386188678443432
1036,12,0.024085361510515213
1037,12,0.02536761574447155
1038,12,0.016756124794483185
1039,12,0.03805527091026306
1040,12,0.1391151398420334
1041,12,0.02013034000992775
1042,12,0.025715477764606476
1043,12,0.017745329067111015
1044,12,0.031986989080905914
1045,12,0.032479338347911835
1046,12,0.02576550468802452
1047,12,0.033221594989299774
1048,12,0.01967315562069416
1049,12,0.02848481945693493
1050,12,0.026494530960917473
1051,12,0.025707604363560677
1052,12,0.03365812823176384
1053,12,0.029302489012479782
1054,12,0.029988542199134827
1055,12,0.02850940264761448
1056,12,0.01221143826842308
1057,12,0.015048164874315262
1058,12,0.03891434147953987
1059,12,0.03368986025452614
1060,13,0.021735716611146927
1061,13,0.1327064484357834
1062,13,0.02370612323284149
1063,13,0.026117032393813133
1064,13,0.020473122596740723
1065,13,0.015483545139431953
1066,13,0.037225209176540375
1067,13,0.014748873189091682
1068,13,0.13319902122020721
1069,13,0.12958616018295288
1070,13,0.023128073662519455
